question,label
그럼 사회과학관 운행 버스 운영 알려줘,O B-INFO I-INFO E-INFO O O
참 사회과학관 운행 버스 운영 알려줘,O B-INFO I-INFO E-INFO O O
야 사회과학관 운행 버스 운영 알려줄래,O B-INFO I-INFO E-INFO O O
그럼 사회과학관 운행 버스 운영 알려줄래,O B-INFO I-INFO E-INFO O O
참 사회과학관 운행 버스 운영 알려줄래,O B-INFO I-INFO E-INFO O O
사회과학관 운행 버스 운행 시간 몇시야,B-INFO I-INFO E-INFO O O O
그럼 사회과학관 운행 버스 운행 시간 몇시야,O B-INFO I-INFO E-INFO O O O
참 사회과학관 운행 버스 운행 시간 몇시야,O B-INFO I-INFO E-INFO O O O
야 사회과학관 운행 버스 운행 시간 몇시야,O B-INFO I-INFO E-INFO O O O
야 사회과학관 운행 버스 운행 알려줘,O B-INFO I-INFO E-INFO O O
그럼 사회과학관 운행 버스 운행 알려줘,O B-INFO I-INFO E-INFO O O
참 사회과학관 운행 버스 운행 알려줘,O B-INFO I-INFO E-INFO O O
사회과학관 운행 버스 언제와,B-INFO I-INFO E-INFO O
야 사회과학관 운행 버스 언제와,O B-INFO I-INFO E-INFO O
그럼 사회과학관 운행 버스 언제와,O B-INFO I-INFO E-INFO O
참 사회과학관 운행 버스 언제와,O B-INFO I-INFO E-INFO O
사회과학관 운행 버스 몇분 간격으로 와,B-INFO I-INFO E-INFO O O O
야 사회과학관 운행 버스 몇분 간격이야,O B-INFO I-INFO E-INFO O O
사회과학관 버스 운영 알려줘,B-INFO E-INFO O O
야 사회과학관 버스 운영 알려줘,O B-INFO E-INFO O O
그럼 사회과학관 버스 운영 알려줘,O B-INFO E-INFO O O
참 사회과학관 버스 운영 알려줘,O B-INFO E-INFO O O
야 사회과학관 버스 운영 알려줄래,O B-INFO E-INFO O O
그럼 사회과학관 버스 운영 알려줄래,O B-INFO E-INFO O O
참 사회과학관 버스 운영 알려줄래,O B-INFO E-INFO O O
사회과학관 버스 운행 시간 몇시야,B-INFO E-INFO O O O
그럼 사회과학관 버스 운행 시간 몇시야,O B-INFO E-INFO O O O
참 사회과학관 버스 운행 시간 몇시야,O B-INFO E-INFO O O O
야 사회과학관 버스 운행 시간 몇시야,O B-INFO E-INFO O O O
야 사회과학관 버스 운행 알려줘,O B-INFO I-INFO E-INFO O
그럼 사회과학관 버스 운행 알려줘,O B-INFO I-INFO E-INFO O
참 사회과학관 버스 운행 알려줘,O B-INFO I-INFO E-INFO O
사회과학관 버스 언제와,B-INFO E-INFO O
야 사회과학관 버스 언제와,O B-INFO E-INFO O
그럼 사회과학관 버스 언제와,O B-INFO E-INFO O
참 사회과학관 버스 언제와,O B-INFO E-INFO O
사회과학관 버스 몇분 간격으로 와,B-INFO E-INFO O O O
야 사회과학관 버스 몇분 간격이야,O B-INFO E-INFO O O
글로벌하우스 버스 운영 알려줘,B-INFO E-INFO O O
야 글로벌하우스 버스 운영 알려줘,O B-INFO E-INFO O O
그럼 글로벌하우스 버스 운영 알려줘,O B-INFO E-INFO O O
참 글로벌하우스 버스 운영 알려줘,O B-INFO E-INFO O O
야 글로벌하우스 버스 운영 알려줄래,O B-INFO E-INFO O O
그럼 글로벌하우스 버스 운영 알려줄래,O B-INFO E-INFO O O
참 글로벌하우스 버스 운영 알려줄래,O B-INFO E-INFO O O
글로벌하우스 버스 운행 시간 몇시야,B-INFO E-INFO O O O
그럼 글로벌하우스 버스 운행 시간 몇시야,O B-INFO E-INFO O O O
참 글로벌하우스 버스 운행 시간 몇시야,O B-INFO E-INFO O O O
야 글로벌하우스 버스 운행 시간 몇시야,O B-INFO E-INFO O O O
야 글로벌하우스 버스 운행 알려줘,O B-INFO I-INFO E-INFO O
그럼 글로벌하우스 버스 운행 알려줘,O B-INFO I-INFO E-INFO O
참 글로벌하우스 버스 운행 알려줘,O B-INFO I-INFO E-INFO O
글로벌하우스 버스 언제와,B-INFO E-INFO O
야 글로벌하우스 버스 언제와,O B-INFO E-INFO O
그럼 글로벌하우스 버스 언제와,O B-INFO E-INFO O
참 글로벌하우스 버스 언제와,O B-INFO E-INFO O
글로벌하우스 버스 몇분 간격으로 와,B-INFO E-INFO O O O
야 글로벌하우스 버스 몇분 간격이야,O B-INFO E-INFO O O
방학 버스 운영 알려줘,B-INFO E-INFO O O
야 방학 버스 운영 알려줘,O B-INFO E-INFO O O
그럼 방학 버스 운영 알려줘,O B-INFO E-INFO O O
참 방학 버스 운영 알려줘,O B-INFO E-INFO O O
야 방학 버스 운영 알려줄래,O B-INFO E-INFO O O
그럼 방학 버스 운영 알려줄래,O B-INFO E-INFO O O
참 방학 버스 운영 알려줄래,O B-INFO E-INFO O O
방학 버스 운행 시간 몇시야,B-INFO E-INFO O O O
그럼 방학 버스 운행 시간 몇시야,O B-INFO E-INFO O O O
참 방학 버스 운행 시간 몇시야,O B-INFO E-INFO O O O
야 방학 버스 운행 시간 몇시야,O B-INFO E-INFO O O O
야 방학 버스 운행 알려줘,O B-INFO I-INFO E-INFO O
그럼 방학 버스 운행 알려줘,O B-INFO I-INFO E-INFO O
참 방학 버스 운행 알려줘,O B-INFO I-INFO E-INFO O
방학 버스 언제와,B-INFO E-INFO O
야 방학 버스 언제와,O B-INFO E-INFO O
그럼 방학 버스 언제와,O B-INFO E-INFO O
참 방학 버스 언제와,O B-INFO E-INFO O
방학 버스 몇분 간격으로 와,B-INFO E-INFO O O O
야 방학 버스 몇분 간격이야,O B-INFO E-INFO O O
장학 제도 알려줄래,B-INFO E-INFO O
그럼 장학 제도 알려줄래,O B-INFO E-INFO O
참 장학 제도 알려줄래,O B-INFO E-INFO O
야 장학 제도 알려줘,O B-INFO E-INFO O
그럼 장학 제도 알려줘,O B-INFO E-INFO O
참 장학 제도 알려줘,O B-INFO E-INFO O
장학 제도 뭐야,B-INFO E-INFO O
장학 제도 궁금해,B-INFO E-INFO O
장학 제도 정보 알려줄래,B-INFO E-INFO O O
그럼 장학 제도 정보 알려줄래,O B-INFO E-INFO O O
참 장학 제도 정보 알려줄래,O B-INFO E-INFO O O
야 장학 제도 정보 알려줘,O B-INFO E-INFO O O
장학 제도 공지 어디서 확인해,B-INFO E-INFO O O O
야 장학 제도 공지 어디서 확인해,O B-INFO E-INFO O O O
그럼 장학 제도 공지 어디서 확인해,O B-INFO E-INFO O O O
그럼 학자금대출 알려줄래,O S-INFO O
참 학자금대출 알려줄래,O S-INFO O
야 학자금대출 알려줘,O S-INFO O
그럼 학자금대출 알려줘,O S-INFO O
참 학자금대출 알려줘,O S-INFO O
학자금대출 뭐야,S-INFO O
학자금대출 궁금해,S-INFO O
학자금대출 정보 알려줄래,S-INFO O O
그럼 학자금대출 정보 알려줄래,O S-INFO O O
참 학자금대출 정보 알려줄래,O S-INFO O O
야 학자금대출 정보 알려줘,O S-INFO O O
학자금대출 공지 어디서 확인해,S-INFO O O O
야 학자금대출 공지 어디서 확인해,O S-INFO O O O
그럼 학자금대출 공지 어디서 확인해,O S-INFO O O O
학자금대출 알려줄래,S-INFO O
원스톱상담시스템 궁금해,S-INFO O
원스톱상담시스템 알려줄래,S-INFO O
야 원스톱상담시스템 알려줘,O S-INFO O
그럼 원스톱상담시스템 알려줘,O S-INFO O
참 원스톱상담시스템 알려줘,O S-INFO O
야 원스톱상담시스템 알려줄래,O S-INFO O
그럼 원스톱상담시스템 알려줄래,O S-INFO O
참 원스톱상담시스템 알려줄래,O S-INFO O
원스톱상담시스템 정보 알려줘,S-INFO O O
원스톱상담시스템 알고싶어,S-INFO O
야 원스톱상담시스템 알고싶어,O S-INFO O
그럼 원스톱상담시스템 알고싶어,O S-INFO O
참 원스톱상담시스템 알고싶어,O S-INFO O
원스톱학생상담센터 궁금해,S-INFO O
원스톱학생상담센터 알려줄래,S-INFO O
야 원스톱학생상담센터 알려줘,O S-INFO O
그럼 원스톱학생상담센터 알려줘,O S-INFO O
참 원스톱학생상담센터 알려줘,O S-INFO O
야 원스톱학생상담센터 알려줄래,O S-INFO O
그럼 원스톱학생상담센터 알려줄래,O S-INFO O
참 원스톱학생상담센터 알려줄래,O S-INFO O
원스톱학생상담센터 정보 알려줘,S-INFO O O
원스톱학생상담센터 알고싶어,S-INFO O
야 원스톱학생상담센터 알고싶어,O S-INFO O
그럼 원스톱학생상담센터 알고싶어,O S-INFO O
참 원스톱학생상담센터 알고싶어,O S-INFO O
교수학습지원센터 궁금해,S-INFO O
교수학습지원센터 알려줄래,S-INFO O
야 교수학습지원센터 알려줘,O S-INFO O
그럼 교수학습지원센터 알려줘,O S-INFO O
참 교수학습지원센터 알려줘,O S-INFO O
야 교수학습지원센터 알려줄래,O S-INFO O
그럼 교수학습지원센터 알려줄래,O S-INFO O
참 교수학습지원센터 알려줄래,O S-INFO O
교수학습지원센터 정보 알려줘,S-INFO O O
교수학습지원센터 알고싶어,S-INFO O
야 교수학습지원센터 알고싶어,O S-INFO O
그럼 교수학습지원센터 알고싶어,O S-INFO O
참 교수학습지원센터 알고싶어,O S-INFO O
양성평등상담 궁금해,S-INFO O
양성평등상담 알려줄래,S-INFO O
야 양성평등상담 알려줘,O S-INFO O
그럼 양성평등상담 알려줘,O S-INFO O
참 양성평등상담 알려줘,O S-INFO O
야 양성평등상담 알려줄래,O S-INFO O
그럼 양성평등상담 알려줄래,O S-INFO O
참 양성평등상담 알려줄래,O S-INFO O
양성평등상담 정보 알려줘,S-INFO O O
양성평등상담 알고싶어,S-INFO O
야 양성평등상담 알고싶어,O S-INFO O
그럼 양성평등상담 알고싶어,O S-INFO O
참 양성평등상담 알고싶어,O S-INFO O
장애학생지원센터 궁금해,S-INFO O
장애학생지원센터 알려줄래,S-INFO O
야 장애학생지원센터 알려줘,O S-INFO O
그럼 장애학생지원센터 알려줘,O S-INFO O
참 장애학생지원센터 알려줘,O S-INFO O
야 장애학생지원센터 알려줄래,O S-INFO O
그럼 장애학생지원센터 알려줄래,O S-INFO O
참 장애학생지원센터 알려줄래,O S-INFO O
장애학생지원센터 정보 알려줘,S-INFO O O
장애학생지원센터 알고싶어,S-INFO O
야 장애학생지원센터 알고싶어,O S-INFO O
그럼 장애학생지원센터 알고싶어,O S-INFO O
참 장애학생지원센터 알고싶어,O S-INFO O
성적우수 장학금 궁금해,B-INFO E-INFO O
성적우수 장학금 알려줄래,B-INFO E-INFO O
야 성적우수 장학금 알려줘,O B-INFO E-INFO O
그럼 성적우수 장학금 알려줘,O B-INFO E-INFO O
참 성적우수 장학금 알려줘,O B-INFO E-INFO O
그럼 성적우수 장학금 알려줄래,O B-INFO E-INFO O
참 성적우수 장학금 알려줄래,O B-INFO E-INFO O
야 성적우수 장학금 알려줄래,O B-INFO E-INFO O
성적우수 장학금 정보 알려줘,B-INFO E-INFO O O
야 성적우수 장학금 정보 알려줘,O B-INFO E-INFO O O
그럼 성적우수 장학금 정보 알려줘,O B-INFO E-INFO O O
참 성적우수 장학금 정보 알려줘,O B-INFO E-INFO O O
성적우수 장학금 알고싶어,B-INFO E-INFO O
야 성적우수 장학금 알고싶어,O B-INFO E-INFO O
참 성적우수 장학금 알고싶어,O B-INFO E-INFO O
그럼 성적우수 장학금 알고싶어,O B-INFO E-INFO O
입학우수 장학금 궁금해,B-INFO E-INFO O
입학우수 장학금 알려줄래,B-INFO E-INFO O
야 입학우수 장학금 알려줘,O B-INFO E-INFO O
그럼 입학우수 장학금 알려줘,O B-INFO E-INFO O
참 입학우수 장학금 알려줘,O B-INFO E-INFO O
그럼 입학우수 장학금 알려줄래,O B-INFO E-INFO O
참 입학우수 장학금 알려줄래,O B-INFO E-INFO O
야 입학우수 장학금 알려줄래,O B-INFO E-INFO O
입학우수 장학금 정보 알려줘,B-INFO E-INFO O O
야 입학우수 장학금 정보 알려줘,O B-INFO E-INFO O O
그럼 입학우수 장학금 정보 알려줘,O B-INFO E-INFO O O
참 입학우수 장학금 정보 알려줘,O B-INFO E-INFO O O
입학우수 장학금 알고싶어,B-INFO E-INFO O
야 입학우수 장학금 알고싶어,O B-INFO E-INFO O
참 입학우수 장학금 알고싶어,O B-INFO E-INFO O
그럼 입학우수 장학금 알고싶어,O B-INFO E-INFO O
지방인재장학금 궁금해,S-INFO O
지방인재장학금 알려줄래,S-INFO O
야 지방인재장학금 알려줘,O S-INFO O
그럼 지방인재장학금 알려줘,O S-INFO O
참 지방인재장학금 알려줘,O S-INFO O
그럼 지방인재장학금 알려줄래,O S-INFO O
참 지방인재장학금 알려줄래,O S-INFO O
야 지방인재장학금 알려줄래,O S-INFO O
지방인재장학금 정보 알려줘,S-INFO O O
야 지방인재장학금 정보 알려줘,O S-INFO O O
그럼 지방인재장학금 정보 알려줘,O S-INFO O O
참 지방인재장학금 정보 알려줘,O S-INFO O O
지방인재장학금 알고싶어,S-INFO O
야 지방인재장학금 알고싶어,O S-INFO O
참 지방인재장학금 알고싶어,O S-INFO O
그럼 지방인재장학금 알고싶어,O S-INFO O
국가우수장학금 궁금해,S-INFO O
국가우수장학금 알려줄래,S-INFO O
야 국가우수장학금 알려줘,O S-INFO O
그럼 국가우수장학금 알려줘,O S-INFO O
참 국가우수장학금 알려줘,O S-INFO O
그럼 국가우수장학금 알려줄래,O S-INFO O
참 국가우수장학금 알려줄래,O S-INFO O
야 국가우수장학금 알려줄래,O S-INFO O
국가우수장학금 정보 알려줘,S-INFO O O
야 국가우수장학금 정보 알려줘,O S-INFO O O
그럼 국가우수장학금 정보 알려줘,O S-INFO O O
참 국가우수장학금 정보 알려줘,O S-INFO O O
국가우수장학금 알고싶어,S-INFO O
야 국가우수장학금 알고싶어,O S-INFO O
참 국가우수장학금 알고싶어,O S-INFO O
그럼 국가우수장학금 알고싶어,O S-INFO O
국가유공자 장학금 궁금해,B-INFO E-INFO O
국가유공자 장학금 알려줄래,B-INFO E-INFO O
야 국가유공자 장학금 알려줘,O B-INFO E-INFO O
그럼 국가유공자 장학금 알려줘,O B-INFO E-INFO O
참 국가유공자 장학금 알려줘,O B-INFO E-INFO O
그럼 국가유공자 장학금 알려줄래,O B-INFO E-INFO O
참 국가유공자 장학금 알려줄래,O B-INFO E-INFO O
야 국가유공자 장학금 알려줄래,O B-INFO E-INFO O
국가유공자 장학금 정보 알려줘,B-INFO E-INFO O O
야 국가유공자 장학금 정보 알려줘,O B-INFO E-INFO O O
그럼 국가유공자 장학금 정보 알려줘,O B-INFO E-INFO O O
참 국가유공자 장학금 정보 알려줘,O B-INFO E-INFO O O
국가유공자 장학금 알고싶어,B-INFO E-INFO O
야 국가유공자 장학금 알고싶어,O B-INFO E-INFO O
참 국가유공자 장학금 알고싶어,O B-INFO E-INFO O
그럼 국가유공자 장학금 알고싶어,O B-INFO E-INFO O
국가보훈 장학금 궁금해,B-INFO E-INFO O
국가보훈 장학금 알려줄래,B-INFO E-INFO O
야 국가보훈 장학금 알려줘,O B-INFO E-INFO O
그럼 국가보훈 장학금 알려줘,O B-INFO E-INFO O
참 국가보훈 장학금 알려줘,O B-INFO E-INFO O
그럼 국가보훈 장학금 알려줄래,O B-INFO E-INFO O
참 국가보훈 장학금 알려줄래,O B-INFO E-INFO O
야 국가보훈 장학금 알려줄래,O B-INFO E-INFO O
국가보훈 장학금 정보 알려줘,B-INFO E-INFO O O
야 국가보훈 장학금 정보 알려줘,O B-INFO E-INFO O O
그럼 국가보훈 장학금 정보 알려줘,O B-INFO E-INFO O O
참 국가보훈 장학금 정보 알려줘,O B-INFO E-INFO O O
국가보훈 장학금 알고싶어,B-INFO E-INFO O
야 국가보훈 장학금 알고싶어,O B-INFO E-INFO O
참 국가보훈 장학금 알고싶어,O B-INFO E-INFO O
그럼 국가보훈 장학금 알고싶어,O B-INFO E-INFO O
보훈장학금 궁금해,S-INFO O
보훈장학금 알려줄래,S-INFO O
야 보훈장학금 알려줘,O S-INFO O
그럼 보훈장학금 알려줘,O S-INFO O
참 보훈장학금 알려줘,O S-INFO O
그럼 보훈장학금 알려줄래,O S-INFO O
참 보훈장학금 알려줄래,O S-INFO O
야 보훈장학금 알려줄래,O S-INFO O
보훈장학금 정보 알려줘,S-INFO O O
야 보훈장학금 정보 알려줘,O S-INFO O O
그럼 보훈장학금 정보 알려줘,O S-INFO O O
참 보훈장학금 정보 알려줘,O S-INFO O O
보훈장학금 알고싶어,S-INFO O
야 보훈장학금 알고싶어,O S-INFO O
참 보훈장학금 알고싶어,O S-INFO O
그럼 보훈장학금 알고싶어,O S-INFO O
광주민주화 유공장학금 궁금해,B-INFO E-INFO O
광주민주화 유공장학금 알려줄래,B-INFO E-INFO O
야 광주민주화 유공장학금 알려줘,O B-INFO E-INFO O
그럼 광주민주화 유공장학금 알려줘,O B-INFO E-INFO O
참 광주민주화 유공장학금 알려줘,O B-INFO E-INFO O
그럼 광주민주화 유공장학금 알려줄래,O B-INFO E-INFO O
참 광주민주화 유공장학금 알려줄래,O B-INFO E-INFO O
야 광주민주화 유공장학금 알려줄래,O B-INFO E-INFO O
광주민주화 유공장학금 정보 알려줘,B-INFO E-INFO O O
야 광주민주화 유공장학금 정보 알려줘,O B-INFO E-INFO O O
그럼 광주민주화 유공장학금 정보 알려줘,O B-INFO E-INFO O O
참 광주민주화 유공장학금 정보 알려줘,O B-INFO E-INFO O O
광주민주화 유공장학금 알고싶어,B-INFO E-INFO O
야 광주민주화 유공장학금 알고싶어,O B-INFO E-INFO O
참 광주민주화 유공장학금 알고싶어,O B-INFO E-INFO O
그럼 광주민주화 유공장학금 알고싶어,O B-INFO E-INFO O
새터민장학금 궁금해,S-INFO O
새터민장학금 알려줄래,S-INFO O
야 새터민장학금 알려줘,O S-INFO O
그럼 새터민장학금 알려줘,O S-INFO O
참 새터민장학금 알려줘,O S-INFO O
그럼 새터민장학금 알려줄래,O S-INFO O
